WEBjve href,d4r55,RfnDt,RfnDt 2,eaLgGf src,rsqaWe,DU9Pgb,content,w8nwRe,Tap5If,Tap5If 2,dSlJg src,Hzvxle,pkWtMe,dSlJg src 2,znYl0
https://www.google.com/maps/contrib/101744759250149126757/reviews?hl=id,eka ayu,Local Guide,14 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,5 bulan lalu,Baru,"tempatnya luas bangett
pengen masuk ke candinya tp ditutup tp gpp lah demi mnjaga juga
pas mau pulang harus jln kaki yg sangat jauuuhhh bgt jd tepar abis kesana wkwkwk",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/102285790202268836330/reviews?hl=id,Win Batik Solo,Local Guide,· 39 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 minggu lalu,,Sudah kedua kali masuk kesini kenapa kemarin merasakan keindahan ciptaan Nya bisa masuk ke semua situs peninggalan nenek moyang kita.,,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/111365103944625213082/reviews?hl=id,nani mawarni,Local Guide,3 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,sebulan lalu,Baru,Tempat religi dan wisata yg keren. Betapa penggambaran toleransi beragama di Indonesia tercermin.,,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/115648172209108207777/reviews?hl=id,Hendry Dwi,Local Guide,· 127 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,4 bulan lalu,Baru,"Bagus, guide tersedia, pilih guide yg bisa bahasa Inggris, sekalian belajar sejarah..",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/114078984671571077351/reviews?hl=id,Maya Rahma,Local Guide,· 71 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 bulan lalu,Baru,"Tempat bersejarah.
Paling enak ke sini kalau masih pagi atau agak sorean. Soalnya panas banget kalau siang-siang. …",Lainnya,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/114072280040837431463/reviews?hl=id,Nisha Siswoyo,Local Guide,· 31 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,11 bulan lalu,Baru,"Berdoa Suprabhattam depan Candi Siwa di Prambanan.  Hampir sebagian besar dr mereka adl Hindu yg baru pertama kali menginjakkan kaki di Prambanan,  terpesona melihat relief Brahma Wisnu dan Siwa di ketiga candi yg berjajar dan megah",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/116508327826355746185/reviews?hl=id,Benny Setyawan,Local Guide,· 56 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,setahun lalu,Baru,"Candi Hindu terbesar di dunia dan sudah masuk dalam daftar UNESCO. Indonesia dan warganya harus berbangga dengan cara mendatangi tepat wisata ini, merawat dan menjaga dengan cara tidak membuang sampah sembarangan ketika berkunjung. Keren …",Lainnya,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/115767303781045392376/reviews?hl=id,adrian adha,Local Guide,· 126 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,11 bulan lalu,Baru,"Cakep sih tp kita keluarnya muter jauh.. dan kebetulan waktu itu hujan, jd kuyup... mustinya kl memang diputer keluarnya siapin jalur yg bebas hujanlah.. jd pengunjung jg nyaman menelusuri jalan kluar pas hujan",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/106164716786016231633/reviews?hl=id,Linda Setya Putri,Local Guide,· 50 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,sebulan lalu,Baru,Candinya masih terawat dengan baik. Sayang banget uda gabisa masuk.,,+,2,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/105397205979289741027/reviews?hl=id,reni jhey,Local Guide,9 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 bulan lalu,Baru,"Kesini untuk yg kedua kali. Pagi hari dingin banget kemarin itu, siangnya panas. Dihadiahi pemandangan yg Masya Allah cantiik.",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/103106995307952613831/reviews?hl=id,Mira Azra,Local Guide,· 76 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,4 bulan lalu,Baru,Alhamdulillah bisa berkunjung ke sini 😍 tempatnya bagus 👍🏻 biaya masuk hanya 50 rebu bisa menikmati pemandangan indah 🤗 mari berkunjung ke candi perambana …,Lainnya,+,2,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/114470670786734411733/reviews?hl=id,Ardhantto Chanel,Local Guide,· 62 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 bulan lalu,Baru,"Destinasi wajib menurut gw seh klo pas ke jogja,  karena di sini kita bisa menikmati suasana dan mempelajari sejarah candi",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/105199647779214316239/reviews?hl=id,budiawan santoso,Local Guide,16 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,6 bulan lalu,Baru,Salah satu objek wisata di Yogya yang selalu ramai dengan wisman dan Wisnu tetap jaga protokol kesehatan apabila berkunjung ke prambanan,,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/116153983282656529005/reviews?hl=id,Fahrizal Choirul A,Local Guide,· 12 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,4 bulan lalu,Baru,"Sangat bagus, cocok sekali buat wisata bersama keluarga beramai - ramai",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/118095582346975401290/reviews?hl=id,ahmad mubarok,Local Guide,· 46 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,sebulan lalu,Baru,Baru pertama datang ke candi prambanan memang benar2 tempat sejarah yang wajib dikunjungi saat liburan ke jogja,,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/117196141639128112414/reviews?hl=id,Nadia Qurrota A'yun,Local Guide,8 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 bulan lalu,Baru,Keren abis deh nonton konser disini. Sejak lama pengen bet nonton pertunjukkan di prambanan dan baru kesampean,,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/100689350532030998857/reviews?hl=id,Putri Utami,Local Guide,· 54 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,6 bulan lalu,Baru,"Bersih banget dan tempatnya gede. Petunjuk arah ada dimana2, bisa sewa skuter, sepeda, panahan, dll. Mantap",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/109939564334539264519/reviews?hl=id,Agung Sujatmiko,Local Guide,7 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,7 bulan lalu,Baru,"Eksotik, tempat penuh dgn sejarah luas.
Rekreasi sambil belajar sejarah jaman dulu",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/103447164868177916511/reviews?hl=id,Yanti Dariyanti,Local Guide,3 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,5 bulan lalu,Baru,"Cagar Budaya yg sangat indah, senang skl berkunjung kl pas TDK hujan� …",Lainnya,+,3,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/107693501257278903883/reviews?hl=id,FReddy SBK,Local Guide,· 45 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,8 bulan lalu,Baru,📰 siapa yg tidak tau candi prambanan peningalan sejarah..tempat nyaman buat parkir luas cuma masuk k kawasan candi lumayan jauh...apalagi kalo musim hujan harus bawa payung.. …,Lainnya,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/101408108677844289427/reviews?hl=id,Rohadi Idoank,Local Guide,· 8 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,6 bulan lalu,Baru,Tetep disukai walaupun anak lanang agak kecewa karena penasarannya blm terobati dengan patung Roro jongrang,,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/104727802683811902495/reviews?hl=id,Dody Agus,Local Guide,1 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,sebulan lalu,Baru,"Cagar budaya yg sangat indah, kayak berasa di jaman kuno yang penuh misteri🥰� …",Lainnya,+,4,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/110263805014266987455/reviews?hl=id,E kapital,Local Guide,· 56 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,11 bulan lalu,Baru,"Tempat bersejarah, dari prambanan bisa ke Ratu Boko naik shuttle. Fotonya termasuk murah disini. Tapi fasilitas tempat ibadah seperti Musholla dan toiletnya kotor.",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/100317435661643623329/reviews?hl=id,Didik Unyil,Local Guide,· 87 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,4 bulan lalu,Baru,Salah satu candi yang saya kunjungi saat liburan ke jogja 10 juli 2022.,,+,6,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/106966438172494793898/reviews?hl=id,Zulfikar Ali,Local Guide,· 129 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,4 bulan lalu,Baru,Tempat heritage. Pemandangan indah dengan latar belakang candi prambanan saat acara prambanan iazz,,+,2,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/117329463621018179449/reviews?hl=id,Tumirah,Local Guide,· 12 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,4 bulan lalu,Baru,"Candi yang membuat saya penasaran karena cerita pembuatannya sangat menarik, candi 1000, Roro Jonggrang",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/115091187709972352273/reviews?hl=id,Mas Tardjo,Local Guide,· 22 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,4 bulan lalu,Baru,"Belum lengkap kalo bulum ke prambanan, situs peninggalan bersejarah yang perlu di kunjungi, cocok untuk refresing dan edukasi",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/104219268597148244465/reviews?hl=id,Toha Tea,Local Guide,· 37 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 bulan lalu,Baru,Candi hindu termegah didunia yg berada di jogjakarta.,,+,47,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/107400780887121842176/reviews?hl=id,pati gintings,Local Guide,· 41 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,setahun lalu,Baru,"Tiket masuk dewasa 50K, anak dibawah 3 Tahun gratis sedangkan 3 tahun keatas 25K.
Banyak reruntuhan bebatuan, yang sayangnya tidak dibangun lagi, mungkin karena …",Lainnya,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,6,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/111839648319074387064/reviews?hl=id,Mad Ari Suprata,Local Guide,· 18 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,5 bulan lalu,Baru,"Wisata wajib nya kalau ke jojga ya candi Prambanan, sejarah dan ilmu arkeologi yang bisa dilihat secara langsung, semuanya punya pesona",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/116309265031691871595/reviews?hl=id,Awal Fadly,Local Guide,· 156 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,setahun lalu,Baru,Akhirnya bisa mengunjungi candi yang dulu pertama kali saya lihat di buku pelajaran IPS sewaktu SD. Ada bus TransJogja yang bisa ditumpangi (naik di shelter Malioboro) walaupun harus berjalan kaki dari pemberhentian terakhir bus tersebut …,Lainnya,+,47,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,3,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/113400074847956685770/reviews?hl=id,Aditya H'saputra,Local Guide,· 171 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,5 bulan lalu,Baru,Minta bantuan negara tetangga seperti Thailand untuk memperbaiki candi2 yg rusak akibat gempa..,Lainnya,+,3,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/107549977289645994183/reviews?hl=id,budi rinduanto,Local Guide,· 101 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,sebulan lalu,Baru,"perubahan luar biasa, setelah puluhan tahun gak lihat.
warisan budaya spektakuler",,+,4,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/116953026783180115715/reviews?hl=id,Rahmatul lail,Local Guide,· 84 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,sebulan lalu,Baru,"Saat berkunjung masih dalam perbaikan tetapi lingkungan tetap bersih, staff sangat ramah, dan sangat recommended ketika berkunjung ke jawa tengah",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/109630470044024802951/reviews?hl=id,IKAFA channel,Local Guide,· 14 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,4 bulan lalu,Baru,Sangat indah... Sayangnya gk bisa naik kedalam candi kayak dulu,,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/116863592626969657947/reviews?hl=id,why udin,Local Guide,· 23 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,sebulan lalu,Baru,"Htm 50k, dilarang bawa mamin, dan menerbangkan drone.
Tempat luas, boleh bebas foto di area candi asal tidak menaiki candi.",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/103199100246329206746/reviews?hl=id,Suwandono,Local Guide,· 93 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 bulan lalu,Baru,"Bangunan bersejarah yang dikelola dengan baik, bersih, nyaman serta apik",,+,4,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/101970957089823479756/reviews?hl=id,SEL MI,Local Guide,· 24 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 bulan lalu,Baru,"Sayang banget ya sekarang untuk masuk ke dalem candi itu udah gabisa dan dipagar , sepertinya untuk tetap menjaga keutuhan candi..",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/111981185098115715992/reviews?hl=id,Irma Suandana,Local Guide,· 18 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,5 bulan lalu,Baru,"Peninggalan sejarah yang wajib dikunjungi, ,selang waktu hampir 10thn kami berkunjung lagi ,melihat Candi2 masih berdiri dengan anggun dan megahnya.",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/104031589424696849939/reviews?hl=id,ocal Sophan,Local Guide,· 404 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,6 bulan lalu,Baru,"Tempat bagus untuk belajar sejarah. Sorry to say, kami dapat parkir mobil jauh.. toilet jauh dan terbatas, toilet antri lama",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/109049241293675801103/reviews?hl=id,Suparyono Alp (Yono163Alp),Local Guide,· 15 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,setahun lalu,Baru,"Sangat menarik untuk diulas dari waktu ke waktu bahkan dari jaman ke jaman. Karena tempat bersejarah inilah tingkat kesejahteraan perekonomian daerah tsb.mengalami kemajuan yang luar biasa. Berbagai perbaikan, pemugaran,kebersihan …",Lainnya,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,3,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/100138800878791625533/reviews?hl=id,Hariawan Wahono,Local Guide,· 83 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,sebulan lalu,Baru,Endem covidi sudah berakhir tapi masih dilarang masuk / naik candi utama untuk berdoa.jauh 2 datang jadinya sia sia.😭 …,Lainnya,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/112498053195634931405/reviews?hl=id,moh rasul,Local Guide,· 29 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,5 bulan lalu,Baru,Bagus sekarang sudah ada sewa kendraan biar kaki gak capek keliling prambanan,,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/115829546602179543862/reviews?hl=id,Mirda Prihata,Local Guide,· 18 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,6 bulan lalu,Baru,"Bagus tempat nya, ramai. Bisa minta fotoin bayar seikhlasnya.,,",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/114206229621850698067/reviews?hl=id,Iin Sumarna,Local Guide,· 98 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,6 bulan lalu,Baru,"Untuk yg ke sekian kalinya mengunjungi candi ini, ga bikin bosan cuman sayang di liburan lebaran 2022 ini pengunjung tidak bisa naik ke candi Prambanan",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/101259591449611803149/reviews?hl=id,Heru Trihandoko,Local Guide,· 152 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,sebulan lalu,Baru,Benda cagar budaya peninggalan masa lampau yg mengagumkan dunia.,,+,2,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/100356375295295868108/reviews?hl=id,agung santoso,Local Guide,· 32 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,sebulan lalu,Baru,"Mantap tempatnya ada sepeda,motor listrik buat muter2",,+,6,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/106290828574375802335/reviews?hl=id,Priambudi,Local Guide,· 413 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,setahun lalu,Baru,"Kali kedua ke Candi Prambanan. Lokasinya di Jalan Raya Jogja-Solo  Lokasi wisata ini menerapkan protokol kesehatan. Tersedia banyak tempat cuci tangan. Jika datang berkunjung lebih dari 1 orang, petugas akan meminta perwakilan 1 orang untuk …",Lainnya,+,4,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,16,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/110635413846217936134/reviews?hl=id,Boy Aris Styanada,Local Guide,· 148 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,sebulan lalu,Baru,Tempat sejarah yang harus di jaga dan di lestarikan agar anak cucu kita tau,,+,3,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/118361570488152311387/reviews?hl=id,Zainab Khoirullailah,Local Guide,· 23 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,4 bulan lalu,Baru,"Bagusss bangettt, jadi pengen ke prambanan lagi. Tapi sayang gaada penyewaan kostum lagi huhu",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/114645124023398663563/reviews?hl=id,Ari wahyu Nugroho,Local Guide,· 24 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,setahun lalu,Baru,Candi prambanan merupakan wahana wisata edukasi sejarah yang sangat keren. Akses menuju kesini sangat strategis karena berada di perbatasan Jawa Tengah - Jogja tepatnya Klaten dengan Jogja. …,Lainnya,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,5,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
